BG0W4003,1
BG0R4003,1
BGPP2032,2
BGBE2032,3
BG0C2032,2
BGBB2032,2
BG0G2032,2
BG004818,9
BG0O7599,4
BG0P7599,3
BG0P7366,4
BG0P75910,3
BG00C2609,2
BGBB9066,3
BG008006,1
BG0W9066,1
BGBB7611,5
BGBB233,4
BG0P7611,7
BGBB5115,3
BG0G5911,6
BG0P5115,7
BGDP5115,7
BGBB7615,7
BGBE7611,6
BGBE5911,5
BG0G7615,9
BG0G7513,2
BG0R7615,2
BGBE7513,2
BGBE5115,5
BGBR6529,2
BGPP6529,1
BGBB1580,2
BGBR6250,1
BGBE1580,4
BGCFF2052,2
BGCFF9114,4
BGBBF9940,5
BG0P99164,2
BG0C99164,2
BGBB396,1
BGGG421,1
BGBB667,2
BG0B667,1
BGBB5088,2
BGBB3399,1
BG0099160,1
BGBB2588,4
BGPP9058,1
BGBR8055,1
BGBB8055,1
BG0R9001,2
BGBB9001,1
BGBB99167,1
BG0P99165,1
BGBB99165,2
BG0G9058,2
BGBE1507,2
BG0W99163,2
BG0W40622,3
BGBB1705,1
BGBE1705,3
BGBB1706,4
BGBE1706,4
BGBR3022,2
BGBE233,2
BG0G233,4
BG0P233,3
BG0R1224,4
BGBB1224,4
BGBR1223,4
BGBB1223,2
BG0G1223,4
BG0G85001,4
BGDG7014U,3
BG0G85002U,2
BG0G85001U,3
BG0G7014U,3
BGBE85001,2
BG0G7002U,2
BG0G8118,1
BGBB85002U,3
BGBR8130,4
BGBB8130,3
BG0G8130,3
